/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_BRIEF_MAT_FLANN_SEL_NN_stats.csv,100,97,0.08,-0.12,0.15
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_BRISK_MAT_BF_SEL_NN_stats.csv,100,58,0.05,-0.12,0.25
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_BRISK_MAT_FLANN_SEL_NN_stats.csv,100,98,-0.20,-0.12,0.07
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_FREAK_MAT_FLANN_SEL_NN_stats.csv,100,97,0.25,-0.12,-0.08
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_ORB_MAT_FLANN_SEL_NN_stats.csv,100,96,0.04,-0.12,0.14
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_SIFT_MAT_BF_SEL_KNN_stats.csv,100,76,0.05,-0.12,0.07
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_SIFT_MAT_BF_SEL_NN_stats.csv,100,75,0.05,-0.12,0.07
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_SIFT_MAT_FLANN_SEL_KNN_stats.csv,100,76,0.05,-0.12,0.07
/home/dan/SFND_3D_Object_Tracking/analysis/HARRIS_SIFT_MAT_FLANN_SEL_NN_stats.csv,100,100,0.14,-0.12,-0.02
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRIEF_MAT_BF_SEL_KNN_stats.csv,1030,458,-0.23,-0.12,-0.89
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRIEF_MAT_BF_SEL_NN_stats.csv,1030,477,-0.60,-0.12,-0.51
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRIEF_MAT_FLANN_SEL_KNN_stats.csv,1030,458,-0.23,-0.12,-0.89
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRIEF_MAT_FLANN_SEL_NN_stats.csv,1030,1030,0.27,-0.12,-0.52
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRISK_MAT_BF_SEL_KNN_stats.csv,1030,621,-0.01,-0.12,-0.79
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRISK_MAT_BF_SEL_NN_stats.csv,1030,601,0.02,-0.12,-0.92
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRISK_MAT_FLANN_SEL_KNN_stats.csv,1030,621,-0.01,-0.12,-0.79
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_BRISK_MAT_FLANN_SEL_NN_stats.csv,1030,816,0.03,-0.12,-0.64
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_FREAK_MAT_BF_SEL_KNN_stats.csv,1030,251,0.02,-0.12,-0.42
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_FREAK_MAT_BF_SEL_NN_stats.csv,1030,240,0.04,-0.12,-0.54
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_FREAK_MAT_FLANN_SEL_KNN_stats.csv,1030,251,0.02,-0.12,-0.42
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_FREAK_MAT_FLANN_SEL_NN_stats.csv,1030,333,0.04,-0.12,-0.53
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_ORB_MAT_BF_SEL_KNN_stats.csv,1030,652,-0.42,-0.12,-0.46
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_ORB_MAT_BF_SEL_NN_stats.csv,1030,697,-0.39,-0.12,-0.50
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_ORB_MAT_FLANN_SEL_KNN_stats.csv,1030,652,-0.42,-0.12,-0.46
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_ORB_MAT_FLANN_SEL_NN_stats.csv,1030,1030,-0.57,-0.12,-0.45
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_SIFT_MAT_BF_SEL_KNN_stats.csv,1030,711,-0.34,-0.12,-0.13
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_SIFT_MAT_BF_SEL_NN_stats.csv,1030,657,-0.59,-0.12,-0.51
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_SIFT_MAT_FLANN_SEL_KNN_stats.csv,1030,719,-0.20,-0.12,-0.13
/home/dan/SFND_3D_Object_Tracking/analysis/ORB_SIFT_MAT_FLANN_SEL_NN_stats.csv,1030,1030,-0.21,-0.12,0.01
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRIEF_MAT_BF_SEL_KNN_stats.csv,966,631,-0.59,-0.12,0.01
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRIEF_MAT_BF_SEL_NN_stats.csv,966,643,-0.24,-0.12,-0.09
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRIEF_MAT_FLANN_SEL_KNN_stats.csv,966,631,-0.59,-0.12,0.01
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRIEF_MAT_FLANN_SEL_NN_stats.csv,966,842,-0.08,-0.12,-0.54
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRISK_MAT_BF_SEL_KNN_stats.csv,966,439,-0.07,-0.12,0.41
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRISK_MAT_BF_SEL_NN_stats.csv,966,526,-0.03,-0.12,-0.09
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRISK_MAT_FLANN_SEL_KNN_stats.csv,966,439,-0.07,-0.12,0.41
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_BRISK_MAT_FLANN_SEL_NN_stats.csv,966,906,-0.14,-0.12,0.19
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_FREAK_MAT_BF_SEL_KNN_stats.csv,966,451,0.22,-0.12,-0.19
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_FREAK_MAT_BF_SEL_NN_stats.csv,966,526,0.16,-0.12,-0.29
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_FREAK_MAT_FLANN_SEL_KNN_stats.csv,966,451,0.22,-0.12,-0.19
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_FREAK_MAT_FLANN_SEL_NN_stats.csv,966,860,-0.03,-0.12,0.01
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_ORB_MAT_BF_SEL_KNN_stats.csv,966,565,0.17,-0.12,-0.16
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_ORB_MAT_BF_SEL_NN_stats.csv,966,591,0.17,-0.12,-0.08
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_ORB_MAT_FLANN_SEL_KNN_stats.csv,966,565,0.17,-0.12,-0.16
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_ORB_MAT_FLANN_SEL_NN_stats.csv,966,830,0.10,-0.12,0.51
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_SIFT_MAT_BF_SEL_KNN_stats.csv,966,696,0.25,-0.12,-0.24
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_SIFT_MAT_BF_SEL_NN_stats.csv,966,739,-0.04,-0.12,-0.10
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_SIFT_MAT_FLANN_SEL_KNN_stats.csv,966,702,0.33,-0.12,-0.11
/home/dan/SFND_3D_Object_Tracking/analysis/SHITOMASI_SIFT_MAT_FLANN_SEL_NN_stats.csv,966,966,0.22,-0.12,-0.01
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRIEF_MAT_BF_SEL_KNN_stats.csv,1016,476,-0.05,-0.12,0.22
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRIEF_MAT_BF_SEL_NN_stats.csv,1016,513,0.08,-0.12,0.18
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRIEF_MAT_FLANN_SEL_KNN_stats.csv,1016,476,-0.05,-0.12,0.22
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRIEF_MAT_FLANN_SEL_NN_stats.csv,1016,903,0.08,-0.12,-0.53
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRISK_MAT_BF_SEL_KNN_stats.csv,1016,400,-0.06,-0.12,0.14
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRISK_MAT_BF_SEL_NN_stats.csv,1016,491,-0.11,-0.12,0.01
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRISK_MAT_FLANN_SEL_KNN_stats.csv,1016,400,-0.06,-0.12,0.14
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_BRISK_MAT_FLANN_SEL_NN_stats.csv,1016,965,0.05,-0.12,-0.17
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_FREAK_MAT_BF_SEL_KNN_stats.csv,1016,376,-0.14,-0.12,0.06
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_FREAK_MAT_BF_SEL_NN_stats.csv,1016,462,-0.14,-0.12,0.06
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_FREAK_MAT_FLANN_SEL_KNN_stats.csv,1016,376,-0.14,-0.12,0.06
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_FREAK_MAT_FLANN_SEL_NN_stats.csv,1016,910,0.21,-0.12,-0.05
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_SIFT_MAT_BF_SEL_KNN_stats.csv,1016,544,-0.01,-0.12,0.10
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_SIFT_MAT_BF_SEL_NN_stats.csv,1016,604,0.04,-0.12,-0.00
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_SIFT_MAT_FLANN_SEL_KNN_stats.csv,1016,548,0.00,-0.12,0.04
/home/dan/SFND_3D_Object_Tracking/analysis/SIFT_SIFT_MAT_FLANN_SEL_NN_stats.csv,1016,1016,-0.41,-0.12,0.00
